2026-01-06 05:10:29.465 | INFO     | src.services.note_service:collect_note_details:470 - Appended note 688306780000000017034ece to notes list. Total notes: 1
2026-01-06 05:10:36.057 | WARNING  | src.services.note_service:_extract_note_detail:697 - Note 690c4605000000000301f639 not ready in __INITIAL_STATE__ (reason={'ready': False, 'reason': 'note_missing'})
2026-01-06 05:10:37.852 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.4748
2026-01-06 05:10:37.853 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.4748
2026-01-06 05:10:40.212 | INFO     | src.services.note_service:_build_note_model:1009 - Payload keys for 690c4605000000000301f639: ['xsecToken', 'noteId', 'user', 'imageList', 'tagList', 'time', 'lastUpdateTime', 'shareInfo', 'type', 'title', 'desc', 'interactInfo', 'atUserList']
2026-01-06 05:10:40.212 | INFO     | src.services.note_service:_collect_comments:802 - Scrolling to load comments for 690c4605000000000301f639 (using JS scrollBy)...
2026-01-06 05:10:45.752 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 72ADB4F1496764EC29E7D43DEC70FADB
2026-01-06 05:10:45.771 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 72ADB4F1496764EC29E7D43DEC70FADB
2026-01-06 05:10:46.993 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.4860
2026-01-06 05:10:46.995 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.4860
2026-01-06 05:10:49.068 | INFO     | src.services.note_service:_collect_comments:880 - Extracted 20 comments from DOM as fallback
2026-01-06 05:10:49.068 | INFO     | src.services.note_service:collect_note_details:444 - Returned from _collect_comments with 20 comments
2026-01-06 05:10:49.069 | INFO     | src.services.note_service:collect_note_details:470 - Appended note 690c4605000000000301f639 to notes list. Total notes: 2
2026-01-06 05:10:49.182 | INFO     | src.services.note_service:_build_note_model:1009 - Payload keys for 6926db59000000000d039921: ['xsecToken', 'noteId', 'interactInfo', 'imageList', 'tagList', 'atUserList', 'shareInfo', 'type', 'title', 'desc', 'user', 'time', 'lastUpdateTime']
2026-01-06 05:10:49.183 | INFO     | src.services.note_service:_collect_comments:802 - Scrolling to load comments for 6926db59000000000d039921 (using JS scrollBy)...
2026-01-06 05:10:52.185 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 2B4F69538E0E2FFBE7A597FE13D07884
2026-01-06 05:10:52.189 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 2B4F69538E0E2FFBE7A597FE13D07884
2026-01-06 05:10:52.879 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.5006
2026-01-06 05:10:52.881 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.5006
2026-01-06 05:10:56.451 | INFO     | src.services.note_service:_collect_comments:880 - Extracted 0 comments from DOM as fallback
2026-01-06 05:10:56.452 | INFO     | src.services.note_service:collect_note_details:444 - Returned from _collect_comments with 20 comments
2026-01-06 05:10:56.452 | INFO     | src.services.note_service:collect_note_details:470 - Appended note 6926db59000000000d039921 to notes list. Total notes: 2
2026-01-06 05:11:07.368 | WARNING  | src.services.note_service:_ensure_note_page:712 - SPA navigation failed for 6926db59000000000d039921, forcing hard navigation.
2026-01-06 05:11:08.058 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 7689C666A818C36872EB7D3BEBA6393F
2026-01-06 05:11:08.062 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 7689C666A818C36872EB7D3BEBA6393F
2026-01-06 05:11:20.057 | WARNING  | src.services.note_service:_ensure_note_page:712 - SPA navigation failed for 694647e70000000019027c4d, forcing hard navigation.
2026-01-06 05:11:43.039 | WARNING  | src.services.note_service:_extract_note_detail:697 - Note 6926db59000000000d039921 not ready in __INITIAL_STATE__ (reason={'ready': False, 'reason': 'note_missing'})
2026-01-06 05:11:49.859 | WARNING  | src.services.note_service:_extract_note_detail:697 - Note 694647e70000000019027c4d not ready in __INITIAL_STATE__ (reason={'ready': False, 'reason': 'note_missing'})
2026-01-06 05:12:01.018 | INFO     | src.services.note_service:_build_note_model:1009 - Payload keys for 694647e70000000019027c4d: ['xsecToken', 'user', 'tagList', 'atUserList', 'lastUpdateTime', 'type', 'title', 'desc', 'interactInfo', 'imageList', 'time', 'ipLocation', 'shareInfo', 'noteId']
2026-01-06 05:12:01.018 | INFO     | src.services.note_service:_collect_comments:802 - Scrolling to load comments for 694647e70000000019027c4d (using JS scrollBy)...
2026-01-06 05:12:04.255 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 145319EB151624AC573F5B11841AD02A
2026-01-06 05:12:04.256 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 145319EB151624AC573F5B11841AD02A
2026-01-06 05:12:04.725 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.5544
2026-01-06 05:12:04.726 | INFO     | src.services.note_service:on_loading_finished:371 - Loading finished for comment request 131.5544
2026-01-06 05:12:09.198 | INFO     | src.services.note_service:_collect_comments:880 - Extracted 0 comments from DOM as fallback
2026-01-06 05:12:09.198 | INFO     | src.services.note_service:collect_note_details:444 - Returned from _collect_comments with 0 comments
2026-01-06 05:12:09.199 | INFO     | src.services.note_service:collect_note_details:470 - Appended note 694647e70000000019027c4d to notes list. Total notes: 3
2026-01-06 05:12:16.394 | WARNING  | src.services.note_service:_ensure_note_page:712 - SPA navigation failed for 693e2f14000000001b033525, forcing hard navigation.
2026-01-06 05:12:16.816 | INFO     | __main__:auto_execute:258 - Cleaning response with keyword=提升认知
2026-01-06 05:12:47.583 | WARNING  | src.services.note_service:_extract_note_detail:697 - Note 693e2f14000000001b033525 not ready in __INITIAL_STATE__ (reason={'ready': False, 'reason': 'note_missing'})
2026-01-06 05:13:05.370 | WARNING  | src.services.note_service:_ensure_note_page:712 - SPA navigation failed for 695b85dc000000002103d1a6, forcing hard navigation.
2026-01-06 05:13:38.047 | WARNING  | src.services.note_service:_extract_note_detail:697 - Note 695b85dc000000002103d1a6 not ready in __INITIAL_STATE__ (reason={'ready': False, 'reason': 'note_missing'})
