2026-01-05 22:00:22.848 | INFO     | __main__:<module>:17 - Logging initialized at /app/logs
2026-01-05 22:01:06.730 | INFO     | __main__:get_login_qr:48 - get_login_qr called
2026-01-05 22:01:06.754 | INFO     | src.utils.browser_guard:_launch:104 - Launching managed Chrome instance: google-chrome --remote-debugging-port=9222 --remote-debugging-address=127.0.0.1 --user-data-dir=/app/data/chrome-profile --no-first-run --no-default-browser-check --headless=new --window-size=1920,1080 --remote-allow-origins=* --disable-dev-shm-usage --no-sandbox --disable-gpu --disable-software-rasterizer
2026-01-05 22:01:07.187 | WARNING  | src.utils.cookie_storage:load_cookies:63 - Failed to load cookies from /app/data/cookies.json: [Errno 21] Is a directory: '/app/data/cookies.json'
2026-01-05 22:01:07.204 | WARNING  | src.clients.chrome_devtools:_create_target:79 - Chrome /json/new blocked (405). Reusing existing target New Tab (301C1081F4B880A887675D3386DFBB14)
2026-01-05 22:01:07.211 | INFO     | src.services.login_service:ensure_login_status:245 - Navigating Chrome target to https://www.xiaohongshu.com/explore
2026-01-05 22:01:07.228 | WARNING  | src.clients.chrome_devtools:_create_target:79 - Chrome /json/new blocked (405). Reusing existing target New Tab (301C1081F4B880A887675D3386DFBB14)
2026-01-05 22:01:07.414 | INFO     | src.services.login_service:ensure_login_status:248 - Waiting for ready state...
2026-01-05 22:01:08.801 | INFO     | src.services.login_service:ensure_login_status:252 - Executing DOM probe...
